"","trial_no","condition","block_no","id","closeness"
"1661",18,"control",2,"saulin_01_vp_05",55
"1662",18,"control",2,"saulin_01_vp_06",25
"1663",18,"control",2,"saulin_01_vp_10",75
"1664",18,"control",2,"saulin_01_vp_11",50
"1665",18,"control",2,"saulin_01_vp_12",76
"1666",18,"control",2,"saulin_01_vp_14",75
"1667",18,"control",2,"saulin_01_vp_15",28
"1668",18,"control",2,"saulin_01_vp_16",85
"1669",18,"control",2,"saulin_01_vp_17",70
"1670",18,"control",2,"saulin_01_vp_18",63
"1671",18,"control",2,"saulin_01_vp_19",60
"1672",18,"control",2,"saulin_01_vp_20",31
"1673",18,"control",2,"saulin_01_vp_21",50
"1674",18,"control",2,"saulin_01_vp_22",60
"1675",18,"control",2,"saulin_01_vp_23",35
"1676",18,"control",2,"saulin_01_vp_24",31
"1677",18,"control",2,"saulin_01_vp_25",35
"1678",18,"control",2,"saulin_01_vp_26",50
"1679",18,"control",2,"saulin_01_vp_27",50
"1680",18,"control",2,"saulin_01_vp_29",76
"1681",18,"control",2,"saulin_01_vp_30",90
"1682",18,"control",2,"saulin_01_vp_31",25
"1683",18,"control",2,"saulin_01_vp_32",45
"1684",18,"control",2,"saulin_01_vp_33",45
"1685",18,"control",2,"saulin_01_vp_34",96
"1686",18,"control",2,"saulin_01_vp_35",30
"1687",18,"control",2,"saulin_01_vp_36",93
"1688",18,"control",2,"saulin_01_vp_37",35
"1689",18,"control",2,"saulin_01_vp_38",35
"1690",18,"control",2,"saulin_01_vp_39",70
"1691",18,"control",2,"saulin_01_vp_40",75
"1692",18,"control",2,"saulin_01_vp_41",35
"1693",18,"control",2,"saulin_01_vp_42",80
"1694",18,"control",2,"saulin_01_vp_43",40
"1695",18,"control",2,"saulin_01_vp_44",35
"1696",18,"control",2,"saulin_01_vp_45",80
"1697",18,"control",2,"saulin_01_vp_46",75
"1698",18,"control",2,"saulin_01_vp_47",35
"1699",18,"control",2,"saulin_01_vp_48",20
"1700",18,"control",2,"saulin_01_vp_49",61
"1701",18,"control",2,"saulin_01_vp_50",55
"1702",18,"control",2,"saulin_01_vp_51",100
"1703",18,"control",4,"saulin_01_vp_01",23
"1704",18,"control",4,"saulin_01_vp_02",65
"1705",18,"control",4,"saulin_01_vp_03",35
"1706",18,"control",4,"saulin_01_vp_04",40
"1707",18,"control",4,"saulin_01_vp_05",55
"1708",18,"control",4,"saulin_01_vp_06",18
"1709",18,"control",4,"saulin_01_vp_10",70
"1710",18,"control",4,"saulin_01_vp_11",30
"1711",18,"control",4,"saulin_01_vp_12",75
"1712",18,"control",4,"saulin_01_vp_14",65
"1713",18,"control",4,"saulin_01_vp_15",35
"1714",18,"control",4,"saulin_01_vp_16",90
"1715",18,"control",4,"saulin_01_vp_17",75
"1716",18,"control",4,"saulin_01_vp_18",65
"1717",18,"control",4,"saulin_01_vp_19",30
"1718",18,"control",4,"saulin_01_vp_20",20
"1719",18,"control",4,"saulin_01_vp_21",35
"1720",18,"control",4,"saulin_01_vp_22",55
"1721",18,"control",4,"saulin_01_vp_23",35
"1722",18,"control",4,"saulin_01_vp_24",10
"1723",18,"control",4,"saulin_01_vp_25",50
"1724",18,"control",4,"saulin_01_vp_26",40
"1725",18,"control",4,"saulin_01_vp_27",45
"1726",18,"control",4,"saulin_01_vp_29",51
"1727",18,"control",4,"saulin_01_vp_30",91
"1728",18,"control",4,"saulin_01_vp_31",20
"1729",18,"control",4,"saulin_01_vp_32",70
"1730",18,"control",4,"saulin_01_vp_33",45
"1731",18,"control",4,"saulin_01_vp_34",75
"1732",18,"control",4,"saulin_01_vp_35",30
"1733",18,"control",4,"saulin_01_vp_36",85
"1734",18,"control",4,"saulin_01_vp_37",40
"1735",18,"control",4,"saulin_01_vp_38",40
"1736",18,"control",4,"saulin_01_vp_39",53
"1737",18,"control",4,"saulin_01_vp_40",80
"1738",18,"control",4,"saulin_01_vp_41",40
"1739",18,"control",4,"saulin_01_vp_42",76
"1740",18,"control",4,"saulin_01_vp_43",35
"1741",18,"control",4,"saulin_01_vp_44",30
"1742",18,"control",4,"saulin_01_vp_45",50
"1743",18,"control",4,"saulin_01_vp_46",70
"1744",18,"control",4,"saulin_01_vp_47",35
"1745",18,"control",4,"saulin_01_vp_48",35
"1746",18,"control",4,"saulin_01_vp_49",55
"1747",18,"control",4,"saulin_01_vp_50",35
"1748",18,"control",4,"saulin_01_vp_51",95
"1749",18,"decay",2,"saulin_01_vp_01",35
"1750",18,"decay",2,"saulin_01_vp_02",55
"1751",18,"decay",2,"saulin_01_vp_03",50
"1752",18,"decay",2,"saulin_01_vp_04",40
"1753",18,"decay",2,"saulin_01_vp_05",75
"1754",18,"decay",2,"saulin_01_vp_06",40
"1755",18,"decay",2,"saulin_01_vp_10",80
"1756",18,"decay",2,"saulin_01_vp_11",40
"1757",18,"decay",2,"saulin_01_vp_12",75
"1758",18,"decay",2,"saulin_01_vp_14",45
"1759",18,"decay",2,"saulin_01_vp_15",35
"1760",18,"decay",2,"saulin_01_vp_16",88
"1761",18,"decay",2,"saulin_01_vp_17",75
"1762",18,"decay",2,"saulin_01_vp_18",70
"1763",18,"decay",2,"saulin_01_vp_19",40
"1764",18,"decay",2,"saulin_01_vp_20",25
"1765",18,"decay",2,"saulin_01_vp_21",30
"1766",18,"decay",2,"saulin_01_vp_22",55
"1767",18,"decay",2,"saulin_01_vp_23",30
"1768",18,"decay",2,"saulin_01_vp_24",15
"1769",18,"decay",2,"saulin_01_vp_25",40
"1770",18,"decay",2,"saulin_01_vp_26",50
"1771",18,"decay",2,"saulin_01_vp_27",45
"1772",18,"decay",2,"saulin_01_vp_29",65
"1773",18,"decay",2,"saulin_01_vp_30",88
"1774",18,"decay",2,"saulin_01_vp_31",31
"1775",18,"decay",2,"saulin_01_vp_32",40
"1776",18,"decay",2,"saulin_01_vp_33",46
"1777",18,"decay",2,"saulin_01_vp_34",10
"1778",18,"decay",2,"saulin_01_vp_35",45
"1779",18,"decay",2,"saulin_01_vp_36",85
"1780",18,"decay",2,"saulin_01_vp_37",55
"1781",18,"decay",2,"saulin_01_vp_38",25
"1782",18,"decay",2,"saulin_01_vp_39",50
"1783",18,"decay",2,"saulin_01_vp_40",75
"1784",18,"decay",2,"saulin_01_vp_41",25
"1785",18,"decay",2,"saulin_01_vp_42",63
"1786",18,"decay",2,"saulin_01_vp_43",45
"1787",18,"decay",2,"saulin_01_vp_44",45
"1788",18,"decay",2,"saulin_01_vp_45",50
"1789",18,"decay",2,"saulin_01_vp_46",70
"1790",18,"decay",2,"saulin_01_vp_47",50
"1791",18,"decay",2,"saulin_01_vp_48",25
"1792",18,"decay",2,"saulin_01_vp_49",70
"1793",18,"decay",2,"saulin_01_vp_50",65
"1794",18,"decay",2,"saulin_01_vp_51",100
"1795",18,"decay",4,"saulin_01_vp_01",25
"1796",18,"decay",4,"saulin_01_vp_02",51
"1797",18,"decay",4,"saulin_01_vp_03",65
"1798",18,"decay",4,"saulin_01_vp_04",30
"1799",18,"decay",4,"saulin_01_vp_05",80
"1800",18,"decay",4,"saulin_01_vp_06",30
"1801",18,"decay",4,"saulin_01_vp_10",60
"1802",18,"decay",4,"saulin_01_vp_11",20
"1803",18,"decay",4,"saulin_01_vp_12",75
"1804",18,"decay",4,"saulin_01_vp_14",48
"1805",18,"decay",4,"saulin_01_vp_15",36
"1806",18,"decay",4,"saulin_01_vp_16",90
"1807",18,"decay",4,"saulin_01_vp_17",75
"1808",18,"decay",4,"saulin_01_vp_18",75
"1809",18,"decay",4,"saulin_01_vp_19",40
"1810",18,"decay",4,"saulin_01_vp_20",30
"1811",18,"decay",4,"saulin_01_vp_21",30
"1812",18,"decay",4,"saulin_01_vp_22",60
"1813",18,"decay",4,"saulin_01_vp_23",30
"1814",18,"decay",4,"saulin_01_vp_24",25
"1815",18,"decay",4,"saulin_01_vp_25",66
"1816",18,"decay",4,"saulin_01_vp_26",65
"1817",18,"decay",4,"saulin_01_vp_27",55
"1818",18,"decay",4,"saulin_01_vp_29",75
"1819",18,"decay",4,"saulin_01_vp_30",90
"1820",18,"decay",4,"saulin_01_vp_31",18
"1821",18,"decay",4,"saulin_01_vp_32",45
"1822",18,"decay",4,"saulin_01_vp_33",40
"1823",18,"decay",4,"saulin_01_vp_34",35
"1824",18,"decay",4,"saulin_01_vp_35",55
"1825",18,"decay",4,"saulin_01_vp_36",85
"1826",18,"decay",4,"saulin_01_vp_37",60
"1827",18,"decay",4,"saulin_01_vp_38",28
"1828",18,"decay",4,"saulin_01_vp_39",70
"1829",18,"decay",4,"saulin_01_vp_40",70
"1830",18,"decay",4,"saulin_01_vp_41",15
"1831",18,"decay",4,"saulin_01_vp_42",65
"1832",18,"decay",4,"saulin_01_vp_43",40
"1833",18,"decay",4,"saulin_01_vp_44",36
"1834",18,"decay",4,"saulin_01_vp_45",70
"1835",18,"decay",4,"saulin_01_vp_46",73
"1836",18,"decay",4,"saulin_01_vp_47",50
"1837",18,"decay",4,"saulin_01_vp_48",15
"1838",18,"decay",4,"saulin_01_vp_49",60
"1839",18,"decay",4,"saulin_01_vp_50",60
"1840",18,"decay",4,"saulin_01_vp_51",100
"1841",19,"control",2,"saulin_01_vp_01",25
"1842",19,"control",2,"saulin_01_vp_02",60
"1843",19,"control",2,"saulin_01_vp_03",50
"1844",19,"control",2,"saulin_01_vp_04",35
"1845",19,"control",2,"saulin_01_vp_05",60
"1846",19,"control",2,"saulin_01_vp_06",23
"1847",19,"control",2,"saulin_01_vp_10",75
"1848",19,"control",2,"saulin_01_vp_11",55
"1849",19,"control",2,"saulin_01_vp_12",80
"1850",19,"control",2,"saulin_01_vp_14",68
"1851",19,"control",2,"saulin_01_vp_15",25
"1852",19,"control",2,"saulin_01_vp_16",80
"1853",19,"control",2,"saulin_01_vp_17",70
"1854",19,"control",2,"saulin_01_vp_18",65
"1855",19,"control",2,"saulin_01_vp_19",73
"1856",19,"control",2,"saulin_01_vp_20",35
"1857",19,"control",2,"saulin_01_vp_21",45
"1858",19,"control",2,"saulin_01_vp_22",50
"1859",19,"control",2,"saulin_01_vp_23",35
"1860",19,"control",2,"saulin_01_vp_24",45
"1861",19,"control",2,"saulin_01_vp_25",45
"1862",19,"control",2,"saulin_01_vp_26",40
"1863",19,"control",2,"saulin_01_vp_27",50
"1864",19,"control",2,"saulin_01_vp_29",80
"1865",19,"control",2,"saulin_01_vp_30",90
"1866",19,"control",2,"saulin_01_vp_31",25
"1867",19,"control",2,"saulin_01_vp_32",45
"1868",19,"control",2,"saulin_01_vp_33",50
"1869",19,"control",2,"saulin_01_vp_34",5
"1870",19,"control",2,"saulin_01_vp_35",30
"1871",19,"control",2,"saulin_01_vp_36",95
"1872",19,"control",2,"saulin_01_vp_37",41
"1873",19,"control",2,"saulin_01_vp_38",40
"1874",19,"control",2,"saulin_01_vp_39",68
"1875",19,"control",2,"saulin_01_vp_40",75
"1876",19,"control",2,"saulin_01_vp_41",70
"1877",19,"control",2,"saulin_01_vp_42",80
"1878",19,"control",2,"saulin_01_vp_43",45
"1879",19,"control",2,"saulin_01_vp_44",35
"1880",19,"control",2,"saulin_01_vp_45",66
"1881",19,"control",2,"saulin_01_vp_46",71
"1882",19,"control",2,"saulin_01_vp_47",50
"1883",19,"control",2,"saulin_01_vp_48",20
"1884",19,"control",2,"saulin_01_vp_49",70
"1885",19,"control",2,"saulin_01_vp_50",50
"1886",19,"control",2,"saulin_01_vp_51",100
"1887",19,"control",4,"saulin_01_vp_01",23
"1888",19,"control",4,"saulin_01_vp_02",65
"1889",19,"control",4,"saulin_01_vp_03",55
"1890",19,"control",4,"saulin_01_vp_04",40
"1891",19,"control",4,"saulin_01_vp_05",60
"1892",19,"control",4,"saulin_01_vp_06",20
"1893",19,"control",4,"saulin_01_vp_10",70
"1894",19,"control",4,"saulin_01_vp_11",30
"1895",19,"control",4,"saulin_01_vp_12",80
"1896",19,"control",4,"saulin_01_vp_14",68
"1897",19,"control",4,"saulin_01_vp_15",35
"1898",19,"control",4,"saulin_01_vp_16",90
"1899",19,"control",4,"saulin_01_vp_17",71
"1900",19,"control",4,"saulin_01_vp_18",53
"1901",19,"control",4,"saulin_01_vp_19",35
"1902",19,"control",4,"saulin_01_vp_20",20
"1903",19,"control",4,"saulin_01_vp_21",30
"1904",19,"control",4,"saulin_01_vp_22",55
"1905",19,"control",4,"saulin_01_vp_23",35
"1906",19,"control",4,"saulin_01_vp_24",10
"1907",19,"control",4,"saulin_01_vp_25",40
"1908",19,"control",4,"saulin_01_vp_26",20
"1909",19,"control",4,"saulin_01_vp_27",50
"1910",19,"control",4,"saulin_01_vp_29",60
"1911",19,"control",4,"saulin_01_vp_30",90
"1912",19,"control",4,"saulin_01_vp_31",35
"1913",19,"control",4,"saulin_01_vp_32",50
"1914",19,"control",4,"saulin_01_vp_33",43
"1915",19,"control",4,"saulin_01_vp_34",25
"1916",19,"control",4,"saulin_01_vp_35",30
"1917",19,"control",4,"saulin_01_vp_36",85
"1918",19,"control",4,"saulin_01_vp_37",40
"1919",19,"control",4,"saulin_01_vp_38",40
"1920",19,"control",4,"saulin_01_vp_39",60
"1921",19,"control",4,"saulin_01_vp_40",75
"1922",19,"control",4,"saulin_01_vp_41",41
"1923",19,"control",4,"saulin_01_vp_42",70
"1924",19,"control",4,"saulin_01_vp_43",45
"1925",19,"control",4,"saulin_01_vp_44",35
"1926",19,"control",4,"saulin_01_vp_45",58
"1927",19,"control",4,"saulin_01_vp_46",75
"1928",19,"control",4,"saulin_01_vp_47",45
"1929",19,"control",4,"saulin_01_vp_48",30
"1930",19,"control",4,"saulin_01_vp_49",60
"1931",19,"control",4,"saulin_01_vp_50",35
"1932",19,"control",4,"saulin_01_vp_51",83
"1933",19,"decay",2,"saulin_01_vp_01",35
"1934",19,"decay",2,"saulin_01_vp_02",55
"1935",19,"decay",2,"saulin_01_vp_03",50
"1936",19,"decay",2,"saulin_01_vp_04",20
"1937",19,"decay",2,"saulin_01_vp_05",80
"1938",19,"decay",2,"saulin_01_vp_06",40
"1939",19,"decay",2,"saulin_01_vp_10",90
"1940",19,"decay",2,"saulin_01_vp_11",40
"1941",19,"decay",2,"saulin_01_vp_12",76
"1942",19,"decay",2,"saulin_01_vp_14",50
"1943",19,"decay",2,"saulin_01_vp_15",30
"1944",19,"decay",2,"saulin_01_vp_16",90
"1945",19,"decay",2,"saulin_01_vp_17",75
"1946",19,"decay",2,"saulin_01_vp_18",80
"1947",19,"decay",2,"saulin_01_vp_19",35
"1948",19,"decay",2,"saulin_01_vp_20",30
"1949",19,"decay",2,"saulin_01_vp_21",35
"1950",19,"decay",2,"saulin_01_vp_22",55
"1951",19,"decay",2,"saulin_01_vp_23",30
"1952",19,"decay",2,"saulin_01_vp_24",13
"1953",19,"decay",2,"saulin_01_vp_25",50
"1954",19,"decay",2,"saulin_01_vp_26",40
"1955",19,"decay",2,"saulin_01_vp_27",45
"1956",19,"decay",2,"saulin_01_vp_29",65
"1957",19,"decay",2,"saulin_01_vp_30",90
"1958",19,"decay",2,"saulin_01_vp_31",20
"1959",19,"decay",2,"saulin_01_vp_32",45
"1960",19,"decay",2,"saulin_01_vp_33",45
"1961",19,"decay",2,"saulin_01_vp_34",95
"1962",19,"decay",2,"saulin_01_vp_35",35
"1963",19,"decay",2,"saulin_01_vp_36",85
"1964",19,"decay",2,"saulin_01_vp_37",35
"1965",19,"decay",2,"saulin_01_vp_38",23
"1966",19,"decay",2,"saulin_01_vp_39",50
"1967",19,"decay",2,"saulin_01_vp_40",75
"1968",19,"decay",2,"saulin_01_vp_41",45
"1969",19,"decay",2,"saulin_01_vp_42",70
"1970",19,"decay",2,"saulin_01_vp_43",40
"1971",19,"decay",2,"saulin_01_vp_44",35
"1972",19,"decay",2,"saulin_01_vp_45",45
"1973",19,"decay",2,"saulin_01_vp_46",70
"1974",19,"decay",2,"saulin_01_vp_47",46
"1975",19,"decay",2,"saulin_01_vp_48",31
"1976",19,"decay",2,"saulin_01_vp_49",75
"1977",19,"decay",2,"saulin_01_vp_50",65
"1978",19,"decay",2,"saulin_01_vp_51",100
"1979",19,"decay",4,"saulin_01_vp_01",30
"1980",19,"decay",4,"saulin_01_vp_02",51
"1981",19,"decay",4,"saulin_01_vp_03",35
"1982",19,"decay",4,"saulin_01_vp_04",30
"1983",19,"decay",4,"saulin_01_vp_05",80
"1984",19,"decay",4,"saulin_01_vp_06",30
"1985",19,"decay",4,"saulin_01_vp_10",80
"1986",19,"decay",4,"saulin_01_vp_11",20
"1987",19,"decay",4,"saulin_01_vp_12",75
"1988",19,"decay",4,"saulin_01_vp_14",45
"1989",19,"decay",4,"saulin_01_vp_15",46
"1990",19,"decay",4,"saulin_01_vp_16",88
"1991",19,"decay",4,"saulin_01_vp_17",80
"1992",19,"decay",4,"saulin_01_vp_18",68
"1993",19,"decay",4,"saulin_01_vp_19",50
"1994",19,"decay",4,"saulin_01_vp_20",35
"1995",19,"decay",4,"saulin_01_vp_21",30
"1996",19,"decay",4,"saulin_01_vp_22",60
"1997",19,"decay",4,"saulin_01_vp_23",25
"1998",19,"decay",4,"saulin_01_vp_24",21
"1999",19,"decay",4,"saulin_01_vp_25",45
"2000",19,"decay",4,"saulin_01_vp_26",50
"2001",19,"decay",4,"saulin_01_vp_27",55
"2002",19,"decay",4,"saulin_01_vp_29",71
"2003",19,"decay",4,"saulin_01_vp_30",90
"2004",19,"decay",4,"saulin_01_vp_31",15
"2005",19,"decay",4,"saulin_01_vp_32",50
"2006",19,"decay",4,"saulin_01_vp_33",40
"2007",19,"decay",4,"saulin_01_vp_34",75
"2008",19,"decay",4,"saulin_01_vp_35",55
"2009",19,"decay",4,"saulin_01_vp_36",91
"2010",19,"decay",4,"saulin_01_vp_37",45
"2011",19,"decay",4,"saulin_01_vp_38",25
"2012",19,"decay",4,"saulin_01_vp_39",65
"2013",19,"decay",4,"saulin_01_vp_40",75
"2014",19,"decay",4,"saulin_01_vp_41",21
"2015",19,"decay",4,"saulin_01_vp_42",70
"2016",19,"decay",4,"saulin_01_vp_43",50
"2017",19,"decay",4,"saulin_01_vp_44",35
"2018",19,"decay",4,"saulin_01_vp_45",46
"2019",19,"decay",4,"saulin_01_vp_46",75
"2020",19,"decay",4,"saulin_01_vp_47",45
"2021",19,"decay",4,"saulin_01_vp_48",30
"2022",19,"decay",4,"saulin_01_vp_49",80
"2023",19,"decay",4,"saulin_01_vp_50",55
"2024",19,"decay",4,"saulin_01_vp_51",100
"2025",2,"control",2,"saulin_01_vp_01",46
"2026",2,"control",2,"saulin_01_vp_02",60
"2027",2,"control",2,"saulin_01_vp_03",45
"2028",2,"control",2,"saulin_01_vp_04",75
"2029",2,"control",2,"saulin_01_vp_05",75
"2030",2,"control",2,"saulin_01_vp_06",65
"2031",2,"control",2,"saulin_01_vp_10",85
"2032",2,"control",2,"saulin_01_vp_11",70
"2033",2,"control",2,"saulin_01_vp_12",75
"2034",2,"control",2,"saulin_01_vp_14",85
"2035",2,"control",2,"saulin_01_vp_15",43
"2036",2,"control",2,"saulin_01_vp_16",85
"2037",2,"control",2,"saulin_01_vp_17",85
"2038",2,"control",2,"saulin_01_vp_18",50
"2039",2,"control",2,"saulin_01_vp_19",35
"2040",2,"control",2,"saulin_01_vp_20",60
"2041",2,"control",2,"saulin_01_vp_21",50
"2042",2,"control",2,"saulin_01_vp_22",55
"2043",2,"control",2,"saulin_01_vp_23",20
"2044",2,"control",2,"saulin_01_vp_24",50
"2045",2,"control",2,"saulin_01_vp_25",30
"2046",2,"control",2,"saulin_01_vp_26",41
"2047",2,"control",2,"saulin_01_vp_27",60
"2048",2,"control",2,"saulin_01_vp_29",75
"2049",2,"control",2,"saulin_01_vp_30",90
"2050",2,"control",2,"saulin_01_vp_31",20
"2051",2,"control",2,"saulin_01_vp_32",60
"2052",2,"control",2,"saulin_01_vp_33",50
"2053",2,"control",2,"saulin_01_vp_34",45
"2054",2,"control",2,"saulin_01_vp_35",65
"2055",2,"control",2,"saulin_01_vp_36",95
"2056",2,"control",2,"saulin_01_vp_37",50
"2057",2,"control",2,"saulin_01_vp_38",45
"2058",2,"control",2,"saulin_01_vp_39",48
"2059",2,"control",2,"saulin_01_vp_40",81
"2060",2,"control",2,"saulin_01_vp_41",45
"2061",2,"control",2,"saulin_01_vp_42",85
"2062",2,"control",2,"saulin_01_vp_43",53
"2063",2,"control",2,"saulin_01_vp_44",45
"2064",2,"control",2,"saulin_01_vp_45",90
"2065",2,"control",2,"saulin_01_vp_46",75
"2066",2,"control",2,"saulin_01_vp_47",86
"2067",2,"control",2,"saulin_01_vp_48",18
"2068",2,"control",2,"saulin_01_vp_49",55
"2069",2,"control",2,"saulin_01_vp_50",63
"2070",2,"control",2,"saulin_01_vp_51",100
"2071",2,"control",4,"saulin_01_vp_01",30
"2072",2,"control",4,"saulin_01_vp_02",60
"2073",2,"control",4,"saulin_01_vp_03",30
"2074",2,"control",4,"saulin_01_vp_04",50
"2075",2,"control",4,"saulin_01_vp_05",55
"2076",2,"control",4,"saulin_01_vp_06",48
"2077",2,"control",4,"saulin_01_vp_10",65
"2078",2,"control",4,"saulin_01_vp_11",41
"2079",2,"control",4,"saulin_01_vp_12",70
"2080",2,"control",4,"saulin_01_vp_14",68
"2081",2,"control",4,"saulin_01_vp_15",40
"2082",2,"control",4,"saulin_01_vp_16",85
"2083",2,"control",4,"saulin_01_vp_17",75
"2084",2,"control",4,"saulin_01_vp_18",70
"2085",2,"control",4,"saulin_01_vp_19",60
"2086",2,"control",4,"saulin_01_vp_20",25
"2087",2,"control",4,"saulin_01_vp_21",45
"2088",2,"control",4,"saulin_01_vp_22",55
"2089",2,"control",4,"saulin_01_vp_23",35
"2090",2,"control",4,"saulin_01_vp_24",30
"2091",2,"control",4,"saulin_01_vp_25",55
"2092",2,"control",4,"saulin_01_vp_26",26
"2093",2,"control",4,"saulin_01_vp_27",55
"2094",2,"control",4,"saulin_01_vp_29",78
"2095",2,"control",4,"saulin_01_vp_30",90
"2096",2,"control",4,"saulin_01_vp_31",15
"2097",2,"control",4,"saulin_01_vp_32",60
"2098",2,"control",4,"saulin_01_vp_33",45
"2099",2,"control",4,"saulin_01_vp_34",40
"2100",2,"control",4,"saulin_01_vp_35",50
"2101",2,"control",4,"saulin_01_vp_36",85
"2102",2,"control",4,"saulin_01_vp_37",50
"2103",2,"control",4,"saulin_01_vp_38",45
"2104",2,"control",4,"saulin_01_vp_39",65
"2105",2,"control",4,"saulin_01_vp_40",75
"2106",2,"control",4,"saulin_01_vp_41",45
"2107",2,"control",4,"saulin_01_vp_42",75
"2108",2,"control",4,"saulin_01_vp_43",55
"2109",2,"control",4,"saulin_01_vp_44",45
"2110",2,"control",4,"saulin_01_vp_45",50
"2111",2,"control",4,"saulin_01_vp_46",80
"2112",2,"control",4,"saulin_01_vp_47",45
"2113",2,"control",4,"saulin_01_vp_48",20
"2114",2,"control",4,"saulin_01_vp_49",55
"2115",2,"control",4,"saulin_01_vp_50",48
"2116",2,"control",4,"saulin_01_vp_51",100
"2117",2,"decay",2,"saulin_01_vp_01",48
"2118",2,"decay",2,"saulin_01_vp_02",60
"2119",2,"decay",2,"saulin_01_vp_03",40
"2120",2,"decay",2,"saulin_01_vp_04",45
"2121",2,"decay",2,"saulin_01_vp_05",75
"2122",2,"decay",2,"saulin_01_vp_06",70
"2123",2,"decay",2,"saulin_01_vp_10",80
"2124",2,"decay",2,"saulin_01_vp_11",71
"2125",2,"decay",2,"saulin_01_vp_12",80
"2126",2,"decay",2,"saulin_01_vp_14",73
"2127",2,"decay",2,"saulin_01_vp_15",45
"2128",2,"decay",2,"saulin_01_vp_16",91
"2129",2,"decay",2,"saulin_01_vp_17",80
"2130",2,"decay",2,"saulin_01_vp_18",70
"2131",2,"decay",2,"saulin_01_vp_19",61
"2132",2,"decay",2,"saulin_01_vp_20",35
"2133",2,"decay",2,"saulin_01_vp_21",45
"2134",2,"decay",2,"saulin_01_vp_22",50
"2135",2,"decay",2,"saulin_01_vp_23",45
"2136",2,"decay",2,"saulin_01_vp_24",45
"2137",2,"decay",2,"saulin_01_vp_25",35
"2138",2,"decay",2,"saulin_01_vp_26",55
"2139",2,"decay",2,"saulin_01_vp_27",90
"2140",2,"decay",2,"saulin_01_vp_29",45
"2141",2,"decay",2,"saulin_01_vp_30",90
"2142",2,"decay",2,"saulin_01_vp_31",20
"2143",2,"decay",2,"saulin_01_vp_32",60
"2144",2,"decay",2,"saulin_01_vp_33",50
"2145",2,"decay",2,"saulin_01_vp_34",50
"2146",2,"decay",2,"saulin_01_vp_35",75
"2147",2,"decay",2,"saulin_01_vp_36",88
"2148",2,"decay",2,"saulin_01_vp_37",61
"2149",2,"decay",2,"saulin_01_vp_38",35
"2150",2,"decay",2,"saulin_01_vp_39",45
"2151",2,"decay",2,"saulin_01_vp_40",80
"2152",2,"decay",2,"saulin_01_vp_41",35
"2153",2,"decay",2,"saulin_01_vp_42",65
"2154",2,"decay",2,"saulin_01_vp_43",50
"2155",2,"decay",2,"saulin_01_vp_44",40
"2156",2,"decay",2,"saulin_01_vp_45",75
"2157",2,"decay",2,"saulin_01_vp_46",80
"2158",2,"decay",2,"saulin_01_vp_47",40
"2159",2,"decay",2,"saulin_01_vp_48",30
"2160",2,"decay",2,"saulin_01_vp_49",70
"2161",2,"decay",2,"saulin_01_vp_50",80
