"","condition","block_no","trial_no","trial_type","rt","emotion_rating","id","closeness","betas_PM_wtreatMINcon_TPJ","betas_PM_wtreatMINcon_IFG","facet","score"
"965","treatment","block 1",8,"1","2700",-0.963092914591143,"saulin_01_vp_24",1.63036050756693,0.10536,-0.045838,"EC",-3.55974218789681
"966","treatment","block 1",8,"1","2700",-0.963092914591143,"saulin_01_vp_24",1.63036050756693,0.10536,-0.045838,"PT",-0.587241800643393
"967","treatment","block 1",9,"2","3094",0.866085846347964,"saulin_01_vp_24",1.38936426937443,0.10536,-0.045838,"EC",-3.55974218789681
"968","treatment","block 1",9,"2","3094",0.866085846347964,"saulin_01_vp_24",1.38936426937443,0.10536,-0.045838,"PT",-0.587241800643393
"969","treatment","block 1",10,"1","2454",-0.788885413549324,"saulin_01_vp_24",1.87135674575944,0.10536,-0.045838,"EC",-3.55974218789681
"970","treatment","block 1",10,"1","2454",-0.788885413549324,"saulin_01_vp_24",1.87135674575944,0.10536,-0.045838,"PT",-0.587241800643393
"971","treatment","block 1",11,"2","2758",1.08384522265024,"saulin_01_vp_24",1.58216125992843,0.10536,-0.045838,"EC",-3.55974218789681
"972","treatment","block 1",11,"2","2758",1.08384522265024,"saulin_01_vp_24",1.58216125992843,0.10536,-0.045838,"PT",-0.587241800643393
"973","treatment","block 1",12,"1","3855",-0.0920554093820444,"saulin_01_vp_24",1.48576276465143,0.10536,-0.045838,"EC",-3.55974218789681
"974","treatment","block 1",12,"1","3855",-0.0920554093820444,"saulin_01_vp_24",1.48576276465143,0.10536,-0.045838,"PT",-0.587241800643393
"975","treatment","block 1",13,"1","2947",-0.788885413549324,"saulin_01_vp_24",1.63036050756693,0.10536,-0.045838,"EC",-3.55974218789681
"976","treatment","block 1",13,"1","2947",-0.788885413549324,"saulin_01_vp_24",1.63036050756693,0.10536,-0.045838,"PT",-0.587241800643393
"977","treatment","block 1",14,"1","2301",-1.18085229089342,"saulin_01_vp_24",1.63036050756693,0.10536,-0.045838,"EC",-3.55974218789681
"978","treatment","block 1",14,"1","2301",-1.18085229089342,"saulin_01_vp_24",1.63036050756693,0.10536,-0.045838,"PT",-0.587241800643393
"979","treatment","block 1",15,"1","3245",-0.745333538288869,"saulin_01_vp_24",2.11235298395195,0.10536,-0.045838,"EC",-3.55974218789681
"980","treatment","block 1",15,"1","3245",-0.745333538288869,"saulin_01_vp_24",2.11235298395195,0.10536,-0.045838,"PT",-0.587241800643393
"981","treatment","block 1",16,"1","3996",-0.527574161986594,"saulin_01_vp_24",1.87135674575944,0.10536,-0.045838,"EC",-3.55974218789681
"982","treatment","block 1",16,"1","3996",-0.527574161986594,"saulin_01_vp_24",1.87135674575944,0.10536,-0.045838,"PT",-0.587241800643393
"983","treatment","block 1",17,"2","4109",-0.527574161986594,"saulin_01_vp_24",1.87135674575944,0.10536,-0.045838,"EC",-3.55974218789681
"984","treatment","block 1",17,"2","4109",-0.527574161986594,"saulin_01_vp_24",1.87135674575944,0.10536,-0.045838,"PT",-0.587241800643393
"985","treatment","block 1",18,"1","3914",-0.135607284642499,"saulin_01_vp_24",1.87135674575944,0.10536,-0.045838,"EC",-3.55974218789681
"986","treatment","block 1",18,"1","3914",-0.135607284642499,"saulin_01_vp_24",1.87135674575944,0.10536,-0.045838,"PT",-0.587241800643393
"987","treatment","block 1",19,"1","2433",-0.963092914591143,"saulin_01_vp_24",1.96775524103644,0.10536,-0.045838,"EC",-3.55974218789681
"988","treatment","block 1",19,"1","2433",-0.963092914591143,"saulin_01_vp_24",1.96775524103644,0.10536,-0.045838,"PT",-0.587241800643393
"989","treatment","block 1",20,"1","4909",-0.0920554093820444,"saulin_01_vp_24",1.96775524103644,0.10536,-0.045838,"EC",-3.55974218789681
"990","treatment","block 1",20,"1","4909",-0.0920554093820444,"saulin_01_vp_24",1.96775524103644,0.10536,-0.045838,"PT",-0.587241800643393
"991","treatment","block 1",21,"2","4821",-0.309814785684319,"saulin_01_vp_24",1.87135674575944,0.10536,-0.045838,"EC",-3.55974218789681
"992","treatment","block 1",21,"2","4821",-0.309814785684319,"saulin_01_vp_24",1.87135674575944,0.10536,-0.045838,"PT",-0.587241800643393
"993","treatment","block 1",22,"1","4575",-0.963092914591143,"saulin_01_vp_24",2.11235298395195,0.10536,-0.045838,"EC",-3.55974218789681
"994","treatment","block 1",22,"1","4575",-0.963092914591143,"saulin_01_vp_24",2.11235298395195,0.10536,-0.045838,"PT",-0.587241800643393
"995","treatment","block 1",23,"1","3337",-1.39861166719569,"saulin_01_vp_24",1.87135674575944,0.10536,-0.045838,"EC",-3.55974218789681
"996","treatment","block 1",23,"1","3337",-1.39861166719569,"saulin_01_vp_24",1.87135674575944,0.10536,-0.045838,"PT",-0.587241800643393
"997","treatment","block 1",24,"1","2738",-1.39861166719569,"saulin_01_vp_24",2.11235298395195,0.10536,-0.045838,"EC",-3.55974218789681
"998","treatment","block 1",24,"1","2738",-1.39861166719569,"saulin_01_vp_24",2.11235298395195,0.10536,-0.045838,"PT",-0.587241800643393
"999","treatment","block 1",25,"1","6080",-1.83413041980024,"saulin_01_vp_24",2.06415373631344,0.10536,-0.045838,"EC",-3.55974218789681
"1000","treatment","block 1",25,"1","6080",-1.83413041980024,"saulin_01_vp_24",2.06415373631344,0.10536,-0.045838,"PT",-0.587241800643393
"1001","treatment","block 1",1,"1","5033",-0.0920554093820444,"saulin_01_vp_25",0.907371792989413,0.38943,0.15338,"EC",1.49661369894949
"1002","treatment","block 1",1,"1","5033",-0.0920554093820444,"saulin_01_vp_25",0.907371792989413,0.38943,0.15338,"PT",0.377512586127896
"1003","treatment","block 1",2,"2","3617",0.56122271952478,"saulin_01_vp_25",0.907371792989413,0.38943,0.15338,"EC",1.49661369894949
"1004","treatment","block 1",2,"2","3617",0.56122271952478,"saulin_01_vp_25",0.907371792989413,0.38943,0.15338,"PT",0.377512586127896
"1005","treatment","block 1",3,"1","2129",-0.745333538288869,"saulin_01_vp_25",0.136183830773392,0.38943,0.15338,"EC",1.49661369894949
"1006","treatment","block 1",3,"1","2129",-0.745333538288869,"saulin_01_vp_25",0.136183830773392,0.38943,0.15338,"PT",0.377512586127896
"1007","treatment","block 1",4,"1","2408",-1.44216354245615,"saulin_01_vp_25",1.14836803118192,0.38943,0.15338,"EC",1.49661369894949
"1008","treatment","block 1",4,"1","2408",-1.44216354245615,"saulin_01_vp_25",1.14836803118192,0.38943,0.15338,"PT",0.377512586127896
"1009","treatment","block 1",5,"1","3175",-1.18085229089342,"saulin_01_vp_25",0.762774050073909,0.38943,0.15338,"EC",1.49661369894949
"1010","treatment","block 1",5,"1","3175",-1.18085229089342,"saulin_01_vp_25",0.762774050073909,0.38943,0.15338,"PT",0.377512586127896
"1011","treatment","block 1",6,"1","1525",-1.39861166719569,"saulin_01_vp_25",0.4253793166044,0.38943,0.15338,"EC",1.49661369894949
"1012","treatment","block 1",6,"1","1525",-1.39861166719569,"saulin_01_vp_25",0.4253793166044,0.38943,0.15338,"PT",0.377512586127896
"1013","treatment","block 1",7,"1","2933",-1.18085229089342,"saulin_01_vp_25",0.184383078411893,0.38943,0.15338,"EC",1.49661369894949
"1014","treatment","block 1",7,"1","2933",-1.18085229089342,"saulin_01_vp_25",0.184383078411893,0.38943,0.15338,"PT",0.377512586127896
"1015","treatment","block 1",8,"1","2909",-1.39861166719569,"saulin_01_vp_25",0.4253793166044,0.38943,0.15338,"EC",1.49661369894949
"1016","treatment","block 1",8,"1","2909",-1.39861166719569,"saulin_01_vp_25",0.4253793166044,0.38943,0.15338,"PT",0.377512586127896
"1017","treatment","block 1",9,"2","2178",-0.0920554093820444,"saulin_01_vp_25",0.184383078411893,0.38943,0.15338,"EC",1.49661369894949
"1018","treatment","block 1",9,"2","2178",-0.0920554093820444,"saulin_01_vp_25",0.184383078411893,0.38943,0.15338,"PT",0.377512586127896
"1019","treatment","block 1",10,"1","6297",-0.963092914591143,"saulin_01_vp_25",0.184383078411893,0.38943,0.15338,"EC",1.49661369894949
"1020","treatment","block 1",10,"1","6297",-0.963092914591143,"saulin_01_vp_25",0.184383078411893,0.38943,0.15338,"PT",0.377512586127896
"1021","treatment","block 1",11,"2","8175",-0.0920554093820444,"saulin_01_vp_25",-0.345808645611622,0.38943,0.15338,"EC",1.49661369894949
"1022","treatment","block 1",11,"2","8175",-0.0920554093820444,"saulin_01_vp_25",-0.345808645611622,0.38943,0.15338,"PT",0.377512586127896
"1023","treatment","block 1",12,"1","4574",-1.18085229089342,"saulin_01_vp_25",0.4253793166044,0.38943,0.15338,"EC",1.49661369894949
"1024","treatment","block 1",12,"1","4574",-1.18085229089342,"saulin_01_vp_25",0.4253793166044,0.38943,0.15338,"PT",0.377512586127896
"1025","treatment","block 1",13,"1","2092",-1.22440416615387,"saulin_01_vp_25",0.4253793166044,0.38943,0.15338,"EC",1.49661369894949
"1026","treatment","block 1",13,"1","2092",-1.22440416615387,"saulin_01_vp_25",0.4253793166044,0.38943,0.15338,"PT",0.377512586127896
"1027","treatment","block 1",14,"1","4475",-1.18085229089342,"saulin_01_vp_25",0.4253793166044,0.38943,0.15338,"EC",1.49661369894949
"1028","treatment","block 1",14,"1","4475",-1.18085229089342,"saulin_01_vp_25",0.4253793166044,0.38943,0.15338,"PT",0.377512586127896
"1029","treatment","block 1",15,"1","3576",-0.963092914591143,"saulin_01_vp_25",0.4253793166044,0.38943,0.15338,"EC",1.49661369894949
"1030","treatment","block 1",15,"1","3576",-0.963092914591143,"saulin_01_vp_25",0.4253793166044,0.38943,0.15338,"PT",0.377512586127896
"1031","treatment","block 1",16,"1","1970",-0.963092914591143,"saulin_01_vp_25",0.184383078411893,0.38943,0.15338,"EC",1.49661369894949
"1032","treatment","block 1",16,"1","1970",-0.963092914591143,"saulin_01_vp_25",0.184383078411893,0.38943,0.15338,"PT",0.377512586127896
"1033","treatment","block 1",17,"2","1916",-1.18085229089342,"saulin_01_vp_25",0.184383078411893,0.38943,0.15338,"EC",1.49661369894949
"1034","treatment","block 1",17,"2","1916",-1.18085229089342,"saulin_01_vp_25",0.184383078411893,0.38943,0.15338,"PT",0.377512586127896
"1035","treatment","block 1",18,"1","5724",-1.09374854037251,"saulin_01_vp_25",0.666375554796906,0.38943,0.15338,"EC",1.49661369894949
"1036","treatment","block 1",18,"1","5724",-1.09374854037251,"saulin_01_vp_25",0.666375554796906,0.38943,0.15338,"PT",0.377512586127896
"1037","treatment","block 1",19,"1","5832",-1.61637104349797,"saulin_01_vp_25",0.184383078411893,0.38943,0.15338,"EC",1.49661369894949
"1038","treatment","block 1",19,"1","5832",-1.61637104349797,"saulin_01_vp_25",0.184383078411893,0.38943,0.15338,"PT",0.377512586127896
"1039","treatment","block 1",20,"1","5922",-0.963092914591143,"saulin_01_vp_25",0.666375554796906,0.38943,0.15338,"EC",1.49661369894949
"1040","treatment","block 1",20,"1","5922",-0.963092914591143,"saulin_01_vp_25",0.666375554796906,0.38943,0.15338,"PT",0.377512586127896
"1041","treatment","block 1",21,"2","3959",0.343463343222505,"saulin_01_vp_25",0.4253793166044,0.38943,0.15338,"EC",1.49661369894949
"1042","treatment","block 1",21,"2","3959",0.343463343222505,"saulin_01_vp_25",0.4253793166044,0.38943,0.15338,"PT",0.377512586127896
"1043","treatment","block 1",22,"1","5712",-0.875989164070233,"saulin_01_vp_25",0.184383078411893,0.38943,0.15338,"EC",1.49661369894949
"1044","treatment","block 1",22,"1","5712",-0.875989164070233,"saulin_01_vp_25",0.184383078411893,0.38943,0.15338,"PT",0.377512586127896
"1045","treatment","block 1",23,"1","3242",-0.963092914591143,"saulin_01_vp_25",0.184383078411893,0.38943,0.15338,"EC",1.49661369894949
"1046","treatment","block 1",23,"1","3242",-0.963092914591143,"saulin_01_vp_25",0.184383078411893,0.38943,0.15338,"PT",0.377512586127896
"1047","treatment","block 1",24,"1","3131",-1.18085229089342,"saulin_01_vp_25",0.184383078411893,0.38943,0.15338,"EC",1.49661369894949
"1048","treatment","block 1",24,"1","3131",-1.18085229089342,"saulin_01_vp_25",0.184383078411893,0.38943,0.15338,"PT",0.377512586127896
"1049","treatment","block 1",25,"1","2683",-1.18085229089342,"saulin_01_vp_25",0.184383078411893,0.38943,0.15338,"EC",1.49661369894949
"1050","treatment","block 1",25,"1","2683",-1.18085229089342,"saulin_01_vp_25",0.184383078411893,0.38943,0.15338,"PT",0.377512586127896
"1051","treatment","block 1",1,"1","4331",-0.440470411465684,"saulin_01_vp_26",-1.50259058893565,-0.48888,-0.057103,"EC",0.71871279328083
"1052","treatment","block 1",1,"1","4331",-0.440470411465684,"saulin_01_vp_26",-1.50259058893565,-0.48888,-0.057103,"PT",1.02068217730876
"1053","treatment","block 1",2,"2","1626",0.778982095827055,"saulin_01_vp_26",-0.0566131597806136,-0.48888,-0.057103,"EC",0.71871279328083
"1054","treatment","block 1",2,"2","1626",0.778982095827055,"saulin_01_vp_26",-0.0566131597806136,-0.48888,-0.057103,"PT",1.02068217730876
"1055","treatment","block 1",3,"1","2270",-0.527574161986594,"saulin_01_vp_26",-0.0566131597806136,-0.48888,-0.057103,"EC",0.71871279328083
"1056","treatment","block 1",3,"1","2270",-0.527574161986594,"saulin_01_vp_26",-0.0566131597806136,-0.48888,-0.057103,"PT",1.02068217730876
"1057","treatment","block 1",4,"1","2331",-0.745333538288869,"saulin_01_vp_26",0.184383078411893,-0.48888,-0.057103,"EC",0.71871279328083
"1058","treatment","block 1",4,"1","2331",-0.745333538288869,"saulin_01_vp_26",0.184383078411893,-0.48888,-0.057103,"PT",1.02068217730876
"1059","treatment","block 1",5,"1","2125",-0.745333538288869,"saulin_01_vp_26",-0.29760939797312,-0.48888,-0.057103,"EC",0.71871279328083
"1060","treatment","block 1",5,"1","2125",-0.745333538288869,"saulin_01_vp_26",-0.29760939797312,-0.48888,-0.057103,"PT",1.02068217730876
"1061","treatment","block 1",6,"1","3434",-0.963092914591143,"saulin_01_vp_26",0.907371792989413,-0.48888,-0.057103,"EC",0.71871279328083
"1062","treatment","block 1",6,"1","3434",-0.963092914591143,"saulin_01_vp_26",0.907371792989413,-0.48888,-0.057103,"PT",1.02068217730876
"1063","treatment","block 1",7,"1","2387",-1.61637104349797,"saulin_01_vp_26",-0.779601874358133,-0.48888,-0.057103,"EC",0.71871279328083
"1064","treatment","block 1",7,"1","2387",-1.61637104349797,"saulin_01_vp_26",-0.779601874358133,-0.48888,-0.057103,"PT",1.02068217730876
"1065","treatment","block 1",8,"1","3661",-1.52926729297706,"saulin_01_vp_26",1.38936426937443,-0.48888,-0.057103,"EC",0.71871279328083
"1066","treatment","block 1",8,"1","3661",-1.52926729297706,"saulin_01_vp_26",1.38936426937443,-0.48888,-0.057103,"PT",1.02068217730876
"1067","treatment","block 1",9,"2","3360",0.996741472129329,"saulin_01_vp_26",0.907371792989413,-0.48888,-0.057103,"EC",0.71871279328083
"1068","treatment","block 1",9,"2","3360",0.996741472129329,"saulin_01_vp_26",0.907371792989413,-0.48888,-0.057103,"PT",1.02068217730876
"1069","treatment","block 1",10,"1","4015",-0.527574161986594,"saulin_01_vp_26",0.907371792989413,-0.48888,-0.057103,"EC",0.71871279328083
"1070","treatment","block 1",10,"1","4015",-0.527574161986594,"saulin_01_vp_26",0.907371792989413,-0.48888,-0.057103,"PT",1.02068217730876
"1071","treatment","block 1",11,"2","2745",0.996741472129329,"saulin_01_vp_26",0.907371792989413,-0.48888,-0.057103,"EC",0.71871279328083
"1072","treatment","block 1",11,"2","2745",0.996741472129329,"saulin_01_vp_26",0.907371792989413,-0.48888,-0.057103,"PT",1.02068217730876
"1073","treatment","block 1",12,"1","4011",-1.61637104349797,"saulin_01_vp_26",0.907371792989413,-0.48888,-0.057103,"EC",0.71871279328083
"1074","treatment","block 1",12,"1","4011",-1.61637104349797,"saulin_01_vp_26",0.907371792989413,-0.48888,-0.057103,"PT",1.02068217730876
"1075","treatment","block 1",13,"1","4096",-1.52926729297706,"saulin_01_vp_26",0.907371792989413,-0.48888,-0.057103,"EC",0.71871279328083
"1076","treatment","block 1",13,"1","4096",-1.52926729297706,"saulin_01_vp_26",0.907371792989413,-0.48888,-0.057103,"PT",1.02068217730876
"1077","treatment","block 1",14,"1","2291",-1.18085229089342,"saulin_01_vp_26",0.4253793166044,-0.48888,-0.057103,"EC",0.71871279328083
"1078","treatment","block 1",14,"1","2291",-1.18085229089342,"saulin_01_vp_26",0.4253793166044,-0.48888,-0.057103,"PT",1.02068217730876
"1079","treatment","block 1",15,"1","2986",-1.18085229089342,"saulin_01_vp_26",0.907371792989413,-0.48888,-0.057103,"EC",0.71871279328083
"1080","treatment","block 1",15,"1","2986",-1.18085229089342,"saulin_01_vp_26",0.907371792989413,-0.48888,-0.057103,"PT",1.02068217730876
"1081","treatment","block 1",16,"1","2461",-1.61637104349797,"saulin_01_vp_26",0.4253793166044,-0.48888,-0.057103,"EC",0.71871279328083
"1082","treatment","block 1",16,"1","2461",-1.61637104349797,"saulin_01_vp_26",0.4253793166044,-0.48888,-0.057103,"PT",1.02068217730876
"1083","treatment","block 1",17,"2","3710",1.86777897733843,"saulin_01_vp_26",1.14836803118192,-0.48888,-0.057103,"EC",0.71871279328083
"1084","treatment","block 1",17,"2","3710",1.86777897733843,"saulin_01_vp_26",1.14836803118192,-0.48888,-0.057103,"PT",1.02068217730876
"1085","treatment","block 1",18,"1","3242",-0.309814785684319,"saulin_01_vp_26",0.184383078411893,-0.48888,-0.057103,"EC",0.71871279328083
"1086","treatment","block 1",18,"1","3242",-0.309814785684319,"saulin_01_vp_26",0.184383078411893,-0.48888,-0.057103,"PT",1.02068217730876
"1087","treatment","block 1",19,"1","3047",-0.963092914591143,"saulin_01_vp_26",0.666375554796906,-0.48888,-0.057103,"EC",0.71871279328083
"1088","treatment","block 1",19,"1","3047",-0.963092914591143,"saulin_01_vp_26",0.666375554796906,-0.48888,-0.057103,"PT",1.02068217730876
"1089","treatment","block 1",20,"1","4096",-1.39861166719569,"saulin_01_vp_26",0.666375554796906,-0.48888,-0.057103,"EC",0.71871279328083
"1090","treatment","block 1",20,"1","4096",-1.39861166719569,"saulin_01_vp_26",0.666375554796906,-0.48888,-0.057103,"PT",1.02068217730876
"1091","treatment","block 1",21,"2","2622",0.343463343222505,"saulin_01_vp_26",0.907371792989413,-0.48888,-0.057103,"EC",0.71871279328083
"1092","treatment","block 1",21,"2","2622",0.343463343222505,"saulin_01_vp_26",0.907371792989413,-0.48888,-0.057103,"PT",1.02068217730876
"1093","treatment","block 1",22,"1","3600",-0.309814785684319,"saulin_01_vp_26",-0.0566131597806136,-0.48888,-0.057103,"EC",0.71871279328083
"1094","treatment","block 1",22,"1","3600",-0.309814785684319,"saulin_01_vp_26",-0.0566131597806136,-0.48888,-0.057103,"PT",1.02068217730876
"1095","treatment","block 1",23,"1","1732",-0.745333538288869,"saulin_01_vp_26",0.4253793166044,-0.48888,-0.057103,"EC",0.71871279328083
"1096","treatment","block 1",23,"1","1732",-0.745333538288869,"saulin_01_vp_26",0.4253793166044,-0.48888,-0.057103,"PT",1.02068217730876
"1097","treatment","block 1",24,"1","2156",-1.18085229089342,"saulin_01_vp_26",0.184383078411893,-0.48888,-0.057103,"EC",0.71871279328083
"1098","treatment","block 1",24,"1","2156",-1.18085229089342,"saulin_01_vp_26",0.184383078411893,-0.48888,-0.057103,"PT",1.02068217730876
"1099","treatment","block 1",25,"1","4422",-0.658229787767959,"saulin_01_vp_26",1.14836803118192,-0.48888,-0.057103,"EC",0.71871279328083
