"","condition","block_no","trial_no","trial_type","rt","emotion_rating","id","EC","PT","sample","closeness"
"239","control","block 2",14,"2","3398",-0.325081316441685,"md_as_04",-0.498189001454062,19,"behavior",-0.557728569928532
"240","control","block 2",15,"1","3267",-0.325081316441685,"md_as_04",-0.498189001454062,19,"behavior",-0.882578949652075
"241","control","block 2",16,"2","2800",-0.439253742543131,"md_as_04",-0.498189001454062,19,"behavior",-0.836171752548712
"242","control","block 2",17,"1","3178",-0.17285141497309,"md_as_04",-0.498189001454062,19,"behavior",-0.836171752548712
"243","control","block 2",18,"1","2120",-0.439253742543131,"md_as_04",-0.498189001454062,19,"behavior",-0.928986146755438
"244","control","block 2",19,"2","2417",-0.401196267175983,"md_as_04",-0.498189001454062,19,"behavior",-0.882578949652075
"245","control","block 2",20,"2","3050",-0.287023841074536,"md_as_04",-0.498189001454062,19,"behavior",-0.789764555445349
"246","control","block 2",21,"1","1826",-0.401196267175983,"md_as_04",-0.498189001454062,19,"behavior",-0.557728569928532
"247","control","block 2",22,"2","2096",-0.439253742543131,"md_as_04",-0.498189001454062,19,"behavior",-0.604135767031895
"248","control","block 2",23,"1","1408",-0.17285141497309,"md_as_04",-0.498189001454062,19,"behavior",-0.557728569928532
"249","control","block 2",24,"2","2542",-0.515368693277429,"md_as_04",-0.498189001454062,19,"behavior",-0.372099781515079
"250","control","block 2",25,"2","3031",-0.591483644011726,"md_as_04",-0.498189001454062,19,"behavior",-0.836171752548712
"251","treatment","block 1",1,"1","2344",-0.895943446948915,"md_as_04",-0.498189001454062,19,"behavior",-1.39305811778907
"252","treatment","block 1",2,"2","4432",-0.857885971581767,"md_as_04",-0.498189001454062,19,"behavior",-1.11461493516889
"253","treatment","block 1",3,"1","1995",-0.515368693277429,"md_as_04",-0.498189001454062,19,"behavior",-0.789764555445349
"254","treatment","block 1",4,"1","1696",-0.743713545480321,"md_as_04",-0.498189001454062,19,"behavior",-0.928986146755438
"255","treatment","block 1",5,"1","3070",-0.705656070113172,"md_as_04",-0.498189001454062,19,"behavior",-1.02180054096217
"256","treatment","block 1",6,"1","1758",-0.667598594746023,"md_as_04",-0.498189001454062,19,"behavior",-0.836171752548712
"257","treatment","block 1",7,"1","1664",-0.591483644011726,"md_as_04",-0.498189001454062,19,"behavior",-0.836171752548712
"258","treatment","block 1",8,"1","3286",-0.515368693277429,"md_as_04",-0.498189001454062,19,"behavior",-1.06820773806553
"259","treatment","block 1",9,"2","2801",-0.515368693277429,"md_as_04",-0.498189001454062,19,"behavior",-1.02180054096217
"260","treatment","block 1",10,"1","3017",-0.553426168644577,"md_as_04",-0.498189001454062,19,"behavior",-0.789764555445349
"261","treatment","block 1",11,"2","1518",-0.591483644011726,"md_as_04",-0.498189001454062,19,"behavior",-0.836171752548712
"262","treatment","block 1",12,"1","3459",-0.439253742543131,"md_as_04",-0.498189001454062,19,"behavior",-0.975393343858802
"263","treatment","block 1",13,"1","2727",-0.591483644011726,"md_as_04",-0.498189001454062,19,"behavior",-0.789764555445349
"264","treatment","block 1",14,"1","3726",-0.629541119378875,"md_as_04",-0.498189001454062,19,"behavior",-0.743357358341985
"265","treatment","block 1",15,"1","2013",-0.591483644011726,"md_as_04",-0.498189001454062,19,"behavior",-0.882578949652075
"266","treatment","block 1",16,"1","3453",-0.401196267175983,"md_as_04",-0.498189001454062,19,"behavior",-0.836171752548712
"267","treatment","block 1",17,"2","3966",-0.47731121791028,"md_as_04",-0.498189001454062,19,"behavior",-0.836171752548712
"268","treatment","block 1",18,"1","2619",-0.47731121791028,"md_as_04",-0.498189001454062,19,"behavior",-0.928986146755438
"269","treatment","block 1",19,"1","710",-1.31457567598755,"md_as_04",-0.498189001454062,19,"behavior",-0.789764555445349
"270","treatment","block 1",20,"1","2833",-0.553426168644577,"md_as_04",-0.498189001454062,19,"behavior",-0.789764555445349
"271","treatment","block 1",21,"2","2711",-0.325081316441685,"md_as_04",-0.498189001454062,19,"behavior",-0.882578949652075
"272","treatment","block 1",22,"1","3138",-0.743713545480321,"md_as_04",-0.498189001454062,19,"behavior",-0.650542964135259
"273","treatment","block 1",23,"1","3353",-0.439253742543131,"md_as_04",-0.498189001454062,19,"behavior",-0.836171752548712
"274","treatment","block 1",24,"1","1910",-0.17285141497309,"md_as_04",-0.498189001454062,19,"behavior",-1.06820773806553
"275","treatment","block 1",25,"1","3816",-0.591483644011726,"md_as_04",-0.498189001454062,19,"behavior",-0.836171752548712
"276","treatment","block 2",1,"2","3084",-0.287023841074536,"md_as_04",-0.498189001454062,19,"behavior",-0.836171752548712
"277","treatment","block 2",2,"1","1983",-0.401196267175983,"md_as_04",-0.498189001454062,19,"behavior",-0.882578949652075
"278","treatment","block 2",3,"2","3064",-0.47731121791028,"md_as_04",-0.498189001454062,19,"behavior",-0.836171752548712
"279","treatment","block 2",4,"2","1447",-0.401196267175983,"md_as_04",-0.498189001454062,19,"behavior",-0.836171752548712
"280","treatment","block 2",5,"2","2351",-0.363138791808834,"md_as_04",-0.498189001454062,19,"behavior",-0.743357358341985
"281","treatment","block 2",6,"2","2747",-0.47731121791028,"md_as_04",-0.498189001454062,19,"behavior",-1.02180054096217
"282","treatment","block 2",7,"2","3919",-0.287023841074536,"md_as_04",-0.498189001454062,19,"behavior",-0.928986146755438
"283","treatment","block 2",8,"2","3290",-0.363138791808834,"md_as_04",-0.498189001454062,19,"behavior",-0.372099781515079
"284","treatment","block 2",9,"1","1699",-0.401196267175983,"md_as_04",-0.498189001454062,19,"behavior",-0.836171752548712
"285","treatment","block 2",10,"2","3379",-0.401196267175983,"md_as_04",-0.498189001454062,19,"behavior",-0.696950161238622
"286","treatment","block 2",11,"1","1899",-0.325081316441685,"md_as_04",-0.498189001454062,19,"behavior",-0.836171752548712
"287","treatment","block 2",12,"2","2256",-0.401196267175983,"md_as_04",-0.498189001454062,19,"behavior",-0.836171752548712
"288","treatment","block 2",13,"2","3457",-0.363138791808834,"md_as_04",-0.498189001454062,19,"behavior",-0.836171752548712
"289","treatment","block 2",14,"2","2290",-0.439253742543131,"md_as_04",-0.498189001454062,19,"behavior",-0.836171752548712
"290","treatment","block 2",15,"2","2845",-0.363138791808834,"md_as_04",-0.498189001454062,19,"behavior",-0.650542964135259
"291","treatment","block 2",16,"2","1846",-0.248966365707388,"md_as_04",-0.498189001454062,19,"behavior",-0.511321372825169
"292","treatment","block 2",17,"1","779",-0.934000922316064,"md_as_04",-0.498189001454062,19,"behavior",-0.836171752548712
"293","treatment","block 2",18,"2","3329",-0.515368693277429,"md_as_04",-0.498189001454062,19,"behavior",-0.836171752548712
"294","treatment","block 2",19,"2","2699",-0.439253742543131,"md_as_04",-0.498189001454062,19,"behavior",-0.836171752548712
"295","treatment","block 2",20,"2","3158",-0.439253742543131,"md_as_04",-0.498189001454062,19,"behavior",-0.511321372825169
"296","treatment","block 2",21,"1","1394",-0.553426168644577,"md_as_04",-0.498189001454062,19,"behavior",-0.650542964135259
"297","treatment","block 2",22,"2","1348",-0.17285141497309,"md_as_04",-0.498189001454062,19,"behavior",-0.789764555445349
"298","treatment","block 2",23,"2","1890",-0.325081316441685,"md_as_04",-0.498189001454062,19,"behavior",-0.325692584411715
"299","treatment","block 2",24,"2","3262",-0.629541119378875,"md_as_04",-0.498189001454062,19,"behavior",-0.557728569928532
"300","treatment","block 2",25,"2","2705",-0.17285141497309,"md_as_04",-0.498189001454062,19,"behavior",-0.372099781515079
"301","treatment","block 1",1,"1","2327",-0.819828496214618,"md_as_05",1.0830195683784,21,"behavior",-1.53227970909916
"302","treatment","block 1",2,"2","3176",-0.705656070113172,"md_as_05",1.0830195683784,21,"behavior",-0.696950161238622
"303","treatment","block 1",3,"1","3529",-1.12428829915181,"md_as_05",1.0830195683784,21,"behavior",-0.650542964135259
"304","treatment","block 1",4,"1","3025",-1.16234577451896,"md_as_05",1.0830195683784,21,"behavior",-1.02180054096217
"305","treatment","block 1",5,"1","2078",-0.934000922316064,"md_as_05",1.0830195683784,21,"behavior",-0.650542964135259
"306","treatment","block 1",6,"1","2728",-1.01011587305036,"md_as_05",1.0830195683784,21,"behavior",-0.511321372825169
"307","treatment","block 1",7,"1","5321",-0.553426168644577,"md_as_05",1.0830195683784,21,"behavior",-0.140063795998262
"308","treatment","block 1",8,"1","5144",-0.17285141497309,"md_as_05",1.0830195683784,21,"behavior",-0.325692584411715
"309","treatment","block 1",9,"2","3321",0.207723338698396,"md_as_05",1.0830195683784,21,"behavior",-0.743357358341985
"310","treatment","block 1",10,"1","2059",-1.08623082378466,"md_as_05",1.0830195683784,21,"behavior",-1.67150130040925
"311","treatment","block 1",11,"2","3840",0.245780814065545,"md_as_05",1.0830195683784,21,"behavior",0.741672948965641
"312","treatment","block 1",12,"1","3732",0.321895764799842,"md_as_05",1.0830195683784,21,"behavior",-1.02180054096217
"313","treatment","block 1",13,"1","3440",-0.325081316441685,"md_as_05",1.0830195683784,21,"behavior",-0.696950161238622
"314","treatment","block 1",14,"1","3289",-0.287023841074536,"md_as_05",1.0830195683784,21,"behavior",0.741672948965641
"315","treatment","block 1",15,"1","2860",-0.819828496214618,"md_as_05",1.0830195683784,21,"behavior",0.138379386621918
"316","treatment","block 1",16,"1","2533",-1.46680557745615,"md_as_05",1.0830195683784,21,"behavior",1.298559314206
"317","treatment","block 1",17,"2","2269",0.512183141635586,"md_as_05",1.0830195683784,21,"behavior",0.648858554758914
"318","treatment","block 1",18,"1","2262",0.0174359618626529,"md_as_05",1.0830195683784,21,"behavior",0.0455649924151911
"319","treatment","block 1",19,"1","2219",0.245780814065545,"md_as_05",1.0830195683784,21,"behavior",-0.325692584411715
"320","treatment","block 1",20,"1","2863",0.283838289432694,"md_as_05",1.0830195683784,21,"behavior",-0.604135767031895
"321","treatment","block 1",21,"2","3950",0.39801071553414,"md_as_05",1.0830195683784,21,"behavior",-1.4858725119958
"322","treatment","block 1",22,"1","2138",-0.248966365707388,"md_as_05",1.0830195683784,21,"behavior",-0.928986146755438
"323","treatment","block 1",23,"1","3264",-0.134793939605942,"md_as_05",1.0830195683784,21,"behavior",-0.325692584411715
"324","treatment","block 1",24,"1","1748",-0.287023841074536,"md_as_05",1.0830195683784,21,"behavior",-0.000842204688172226
"325","treatment","block 1",25,"1","2811",-0.972058397683213,"md_as_05",1.0830195683784,21,"behavior",-0.464914175721805
"326","treatment","block 2",1,"2","1967",0.588298092369883,"md_as_05",1.0830195683784,21,"behavior",-0.836171752548712
"327","treatment","block 2",2,"1","2593",1.04498779677567,"md_as_05",1.0830195683784,21,"behavior",-0.418506978618442
"328","treatment","block 2",3,"2","3934",0.359953240166991,"md_as_05",1.0830195683784,21,"behavior",1.11293052579255
"329","treatment","block 2",4,"2","2023",1.12110274750996,"md_as_05",1.0830195683784,21,"behavior",-0.000842204688172226
"330","treatment","block 2",5,"2","1640",1.76807982875149,"md_as_05",1.0830195683784,21,"behavior",-0.743357358341985
"331","treatment","block 2",6,"2","3718",1.50167750118145,"md_as_05",1.0830195683784,21,"behavior",-1.57868690620252
"332","treatment","block 2",7,"2","2974",2.07253963168868,"md_as_05",1.0830195683784,21,"behavior",-1.8571300888227
"333","treatment","block 2",8,"2","4715",1.99642468095438,"md_as_05",1.0830195683784,21,"behavior",-0.836171752548712
"334","treatment","block 2",9,"1","2586",0.740527993838478,"md_as_05",1.0830195683784,21,"behavior",-0.511321372825169
"335","treatment","block 2",10,"2","2844",0.816642944572775,"md_as_05",1.0830195683784,21,"behavior",-1.34665092068571
"336","treatment","block 2",11,"1","1907",-0.210908890340239,"md_as_05",1.0830195683784,21,"behavior",-0.372099781515079
"337","treatment","block 2",12,"2","1746",-0.0206215135044958,"md_as_05",1.0830195683784,21,"behavior",-0.186470993101625
"338","treatment","block 2",13,"2","5282",0.0935509125969503,"md_as_05",1.0830195683784,21,"behavior",-0.0936565988948988
"339","treatment","block 2",14,"2","2754",-0.401196267175983,"md_as_05",1.0830195683784,21,"behavior",-0.0936565988948988
"340","treatment","block 2",15,"2","2561",-0.287023841074536,"md_as_05",1.0830195683784,21,"behavior",0.138379386621918
"341","treatment","block 2",16,"2","2197",-0.363138791808834,"md_as_05",1.0830195683784,21,"behavior",0.463229766345461
"342","treatment","block 2",17,"1","2597",0.512183141635586,"md_as_05",1.0830195683784,21,"behavior",0.138379386621918
"343","treatment","block 2",18,"2","2577",0.436068190901288,"md_as_05",1.0830195683784,21,"behavior",0.184786583725281
"344","treatment","block 2",19,"2","2279",0.740527993838478,"md_as_05",1.0830195683784,21,"behavior",-0.743357358341985
"345","treatment","block 2",20,"2","2325",0.96887284604137,"md_as_05",1.0830195683784,21,"behavior",-0.696950161238622
"346","treatment","block 2",21,"1","1757",1.04498779677567,"md_as_05",1.0830195683784,21,"behavior",-1.57868690620252
"347","treatment","block 2",22,"2","2362",-0.401196267175983,"md_as_05",1.0830195683784,21,"behavior",0.463229766345461
"348","treatment","block 2",23,"2","2098",-0.210908890340239,"md_as_05",1.0830195683784,21,"behavior",1.02011613158582
"349","treatment","block 2",24,"2","2849",-0.705656070113172,"md_as_05",1.0830195683784,21,"behavior",1.43778090551609
"350","treatment","block 2",25,"2","3408",-0.781771020847469,"md_as_05",1.0830195683784,21,"behavior",1.43778090551609
"351","control","block 1",1,"1","3127",0.321895764799842,"md_as_05",1.0830195683784,21,"behavior",-0.186470993101625
"352","control","block 1",2,"2","2781",0.0935509125969503,"md_as_05",1.0830195683784,21,"behavior",-0.000842204688172226
"353","control","block 1",3,"1","1716",-0.287023841074536,"md_as_05",1.0830195683784,21,"behavior",-0.000842204688172226
"354","control","block 1",4,"2","2350",-0.0586789888716444,"md_as_05",1.0830195683784,21,"behavior",1.25215211710264
"355","control","block 1",5,"1","2419",0.0935509125969503,"md_as_05",1.0830195683784,21,"behavior",-0.325692584411715
"356","control","block 1",6,"2","3648",0.245780814065545,"md_as_05",1.0830195683784,21,"behavior",1.71622408813627
"357","control","block 1",7,"1","3423",0.854700419939924,"md_as_05",1.0830195683784,21,"behavior",1.48418810261945
"358","control","block 1",8,"2","2752",0.283838289432694,"md_as_05",1.0830195683784,21,"behavior",1.90185287654972
"359","control","block 1",9,"1","3397",-0.857885971581767,"md_as_05",1.0830195683784,21,"behavior",1.48418810261945
"360","control","block 1",10,"2","2943",-0.439253742543131,"md_as_05",1.0830195683784,21,"behavior",1.62340969392954
"361","control","block 1",11,"1","2700",0.131608387964099,"md_as_05",1.0830195683784,21,"behavior",1.809038482343
"362","control","block 1",12,"1","3329",0.245780814065545,"md_as_05",1.0830195683784,21,"behavior",1.809038482343
"363","control","block 1",13,"2","3001",-0.363138791808834,"md_as_05",1.0830195683784,21,"behavior",1.94826007365309
"364","control","block 1",14,"2","3235",0.169665863331248,"md_as_05",1.0830195683784,21,"behavior",1.20574491999927
"365","control","block 1",15,"1","3663",-0.743713545480321,"md_as_05",1.0830195683784,21,"behavior",1.20574491999927
"366","control","block 1",16,"2","2714",0.0174359618626529,"md_as_05",1.0830195683784,21,"behavior",0.138379386621918
"367","control","block 1",17,"1","1580",-1.23846072525325,"md_as_05",1.0830195683784,21,"behavior",-0.789764555445349
"368","control","block 1",18,"1","1380",-0.934000922316064,"md_as_05",1.0830195683784,21,"behavior",-1.11461493516889
"369","control","block 1",19,"2","2805",-1.2765182006204,"md_as_05",1.0830195683784,21,"behavior",1.39137370841273
"370","control","block 1",20,"2","3127",-1.2765182006204,"md_as_05",1.0830195683784,21,"behavior",1.90185287654972
"371","control","block 1",21,"1","2453",-1.23846072525325,"md_as_05",1.0830195683784,21,"behavior",1.48418810261945
