"","subj_idx","blockno","trialno","rt","response","id","motive","condition","other_poss_loss"
"3220",15,3,18,706,0,"md_as_36","reciprocity","treatment",180
"3221",15,3,19,1431,0,"md_as_36","reciprocity","treatment",320
"3222",15,3,20,766,0,"md_as_36","reciprocity","treatment",60
"3223",15,3,21,915,1,"md_as_36","reciprocity","treatment",40
"3224",15,3,22,1090,1,"md_as_36","reciprocity","treatment",380
"3225",15,3,23,1022,1,"md_as_36","reciprocity","treatment",60
"3226",15,3,24,1290,0,"md_as_36","reciprocity","treatment",120
"3227",15,3,25,1055,0,"md_as_36","reciprocity","treatment",100
"3228",15,3,26,717,1,"md_as_36","reciprocity","treatment",300
"3229",15,3,27,1344,0,"md_as_36","reciprocity","treatment",100
"3230",15,3,28,683,0,"md_as_36","reciprocity","treatment",160
"3231",15,3,29,592,0,"md_as_36","reciprocity","treatment",320
"3232",15,3,30,657,0,"md_as_36","reciprocity","treatment",300
"3233",15,3,31,766,1,"md_as_36","reciprocity","treatment",240
"3234",15,3,32,824,0,"md_as_36","reciprocity","treatment",280
"3235",15,3,33,626,1,"md_as_36","reciprocity","treatment",380
"3236",15,3,34,2206,1,"md_as_36","reciprocity","treatment",180
"3237",16,1,1,1221,0,"md_as_37","reciprocity","control",120
"3238",16,1,2,1164,0,"md_as_37","reciprocity","control",160
"3239",16,1,3,2465,0,"md_as_37","reciprocity","control",40
"3240",16,1,4,1574,0,"md_as_37","reciprocity","control",40
"3241",16,1,5,1447,0,"md_as_37","reciprocity","control",380
"3242",16,1,6,1598,0,"md_as_37","reciprocity","control",360
"3243",16,1,7,1371,1,"md_as_37","reciprocity","control",360
"3244",16,1,8,1373,0,"md_as_37","reciprocity","control",300
"3245",16,1,9,1537,0,"md_as_37","reciprocity","control",60
"3246",16,1,10,2016,1,"md_as_37","reciprocity","control",100
"3247",16,1,11,1543,0,"md_as_37","reciprocity","control",320
"3248",16,1,12,2599,0,"md_as_37","reciprocity","control",360
"3249",16,1,13,1557,0,"md_as_37","reciprocity","control",380
"3250",16,1,14,2270,1,"md_as_37","reciprocity","control",180
"3251",16,1,15,1975,1,"md_as_37","reciprocity","control",20
"3252",16,1,16,2101,1,"md_as_37","reciprocity","control",320
"3253",16,1,17,1327,0,"md_as_37","reciprocity","control",280
"3254",16,1,18,2896,0,"md_as_37","reciprocity","control",300
"3255",16,1,19,1520,0,"md_as_37","reciprocity","control",220
"3256",16,1,20,2070,0,"md_as_37","reciprocity","control",100
"3257",16,1,21,1904,1,"md_as_37","reciprocity","control",380
"3258",16,1,22,1594,0,"md_as_37","reciprocity","control",220
"3259",16,1,23,1953,1,"md_as_37","reciprocity","control",160
"3260",16,1,24,1728,0,"md_as_37","reciprocity","control",120
"3261",16,1,25,1458,0,"md_as_37","reciprocity","control",20
"3262",16,1,26,1687,0,"md_as_37","reciprocity","control",340
"3263",16,1,27,1448,0,"md_as_37","reciprocity","control",240
"3264",16,1,28,1485,0,"md_as_37","reciprocity","control",380
"3265",16,1,29,2580,0,"md_as_37","reciprocity","control",280
"3266",16,1,30,1943,1,"md_as_37","reciprocity","control",360
"3267",16,1,31,1487,0,"md_as_37","reciprocity","control",60
"3268",16,1,32,2434,1,"md_as_37","reciprocity","control",240
"3269",16,1,33,1200,0,"md_as_37","reciprocity","control",180
"3270",16,1,34,1447,1,"md_as_37","reciprocity","control",340
"3271",16,2,1,1155,0,"md_as_37","reciprocity","control",120
"3272",16,2,2,967,0,"md_as_37","reciprocity","control",160
"3273",16,2,3,875,0,"md_as_37","reciprocity","control",40
"3274",16,2,4,969,0,"md_as_37","reciprocity","control",40
"3275",16,2,5,2006,1,"md_as_37","reciprocity","control",380
"3276",16,2,6,1458,0,"md_as_37","reciprocity","control",360
"3277",16,2,7,2124,1,"md_as_37","reciprocity","control",360
"3278",16,2,8,1221,0,"md_as_37","reciprocity","control",300
"3279",16,2,9,993,0,"md_as_37","reciprocity","control",60
"3280",16,2,10,1440,0,"md_as_37","reciprocity","control",100
"3281",16,2,11,1587,0,"md_as_37","reciprocity","control",320
"3282",16,2,12,1445,0,"md_as_37","reciprocity","control",360
"3283",16,2,13,1936,0,"md_as_37","reciprocity","control",380
"3284",16,2,14,2084,0,"md_as_37","reciprocity","control",180
"3285",16,2,15,1484,0,"md_as_37","reciprocity","control",20
"3286",16,2,16,1229,0,"md_as_37","reciprocity","control",320
"3287",16,2,17,1387,0,"md_as_37","reciprocity","control",280
"3288",16,2,18,2103,0,"md_as_37","reciprocity","control",300
"3289",16,2,19,1950,0,"md_as_37","reciprocity","control",220
"3290",16,2,20,1262,0,"md_as_37","reciprocity","control",100
"3291",16,2,21,2276,0,"md_as_37","reciprocity","control",380
"3292",16,2,22,2611,0,"md_as_37","reciprocity","control",220
"3293",16,2,23,1866,0,"md_as_37","reciprocity","control",160
"3294",16,2,24,2081,0,"md_as_37","reciprocity","control",120
"3295",16,2,25,2048,0,"md_as_37","reciprocity","control",20
"3296",16,2,26,1295,0,"md_as_37","reciprocity","control",340
"3297",16,2,27,1082,0,"md_as_37","reciprocity","control",240
"3298",16,2,28,1224,0,"md_as_37","reciprocity","control",380
"3299",16,2,29,2203,0,"md_as_37","reciprocity","control",280
"3300",16,2,30,2281,1,"md_as_37","reciprocity","control",360
"3301",16,2,31,1753,0,"md_as_37","reciprocity","control",60
"3302",16,2,32,2266,0,"md_as_37","reciprocity","control",240
"3303",16,2,33,1093,0,"md_as_37","reciprocity","control",180
"3304",16,2,34,1927,1,"md_as_37","reciprocity","control",340
"3305",16,3,1,1255,0,"md_as_37","reciprocity","control",220
"3306",16,3,2,1288,0,"md_as_37","reciprocity","control",280
"3307",16,3,3,1156,0,"md_as_37","reciprocity","control",100
"3308",16,3,4,1279,0,"md_as_37","reciprocity","control",120
"3309",16,3,5,1355,0,"md_as_37","reciprocity","control",180
"3310",16,3,6,1984,0,"md_as_37","reciprocity","control",120
"3311",16,3,7,1687,0,"md_as_37","reciprocity","control",380
"3312",16,3,8,1508,0,"md_as_37","reciprocity","control",380
"3313",16,3,9,1746,1,"md_as_37","reciprocity","control",340
"3314",16,3,10,1975,0,"md_as_37","reciprocity","control",180
"3315",16,3,11,1000,0,"md_as_37","reciprocity","control",100
"3316",16,3,12,1198,0,"md_as_37","reciprocity","control",240
"3317",16,3,13,1112,0,"md_as_37","reciprocity","control",160
"3318",16,3,14,1375,0,"md_as_37","reciprocity","control",40
"3319",16,3,15,2080,1,"md_as_37","reciprocity","control",280
"3320",16,3,16,1653,0,"md_as_37","reciprocity","control",380
"3321",16,3,17,2311,0,"md_as_37","reciprocity","control",240
"3322",16,3,18,1430,0,"md_as_37","reciprocity","control",60
"3323",16,3,19,1323,0,"md_as_37","reciprocity","control",340
"3324",16,3,20,1719,1,"md_as_37","reciprocity","control",360
"3325",16,3,21,1725,0,"md_as_37","reciprocity","control",360
"3326",16,3,22,1296,0,"md_as_37","reciprocity","control",300
"3327",16,3,23,1953,1,"md_as_37","reciprocity","control",380
"3328",16,3,24,2275,0,"md_as_37","reciprocity","control",300
"3329",16,3,25,1872,0,"md_as_37","reciprocity","control",40
"3330",16,3,26,2008,1,"md_as_37","reciprocity","control",320
"3331",16,3,27,1504,1,"md_as_37","reciprocity","control",360
"3332",16,3,28,1715,0,"md_as_37","reciprocity","control",20
"3333",16,3,29,1961,0,"md_as_37","reciprocity","control",360
"3334",16,3,30,1526,0,"md_as_37","reciprocity","control",160
"3335",16,3,31,1333,0,"md_as_37","reciprocity","control",320
"3336",16,3,32,1311,0,"md_as_37","reciprocity","control",20
"3337",16,3,33,1084,0,"md_as_37","reciprocity","control",220
"3338",16,3,34,1089,0,"md_as_37","reciprocity","control",60
"3339",16,1,1,1299,1,"md_as_37","reciprocity","treatment",100
"3340",16,1,2,1136,1,"md_as_37","reciprocity","treatment",320
"3341",16,1,3,1116,1,"md_as_37","reciprocity","treatment",360
"3342",16,1,4,1168,0,"md_as_37","reciprocity","treatment",180
"3343",16,1,5,1517,0,"md_as_37","reciprocity","treatment",60
"3344",16,1,6,1275,1,"md_as_37","reciprocity","treatment",240
"3345",16,1,7,1338,1,"md_as_37","reciprocity","treatment",360
"3346",16,1,8,1774,0,"md_as_37","reciprocity","treatment",160
"3347",16,1,9,1510,1,"md_as_37","reciprocity","treatment",340
"3348",16,1,10,1449,1,"md_as_37","reciprocity","treatment",300
"3349",16,1,11,1019,0,"md_as_37","reciprocity","treatment",100
"3350",16,1,12,2410,0,"md_as_37","reciprocity","treatment",180
"3351",16,1,13,2485,0,"md_as_37","reciprocity","treatment",60
"3352",16,1,14,2171,1,"md_as_37","reciprocity","treatment",380
"3353",16,1,15,2002,0,"md_as_37","reciprocity","treatment",120
"3354",16,1,16,1416,0,"md_as_37","reciprocity","treatment",20
"3355",16,1,17,1045,0,"md_as_37","reciprocity","treatment",280
"3356",16,1,18,1553,0,"md_as_37","reciprocity","treatment",220
"3357",16,1,19,2331,1,"md_as_37","reciprocity","treatment",280
"3358",16,1,20,1228,0,"md_as_37","reciprocity","treatment",380
"3359",16,1,21,1629,0,"md_as_37","reciprocity","treatment",380
"3360",16,1,22,1525,0,"md_as_37","reciprocity","treatment",40
"3361",16,1,23,2268,0,"md_as_37","reciprocity","treatment",320
"3362",16,1,24,2467,0,"md_as_37","reciprocity","treatment",360
"3363",16,1,25,2223,0,"md_as_37","reciprocity","treatment",120
"3364",16,1,26,2120,0,"md_as_37","reciprocity","treatment",240
"3365",16,1,27,1183,1,"md_as_37","reciprocity","treatment",300
"3366",16,1,28,1782,0,"md_as_37","reciprocity","treatment",220
"3367",16,1,29,1405,0,"md_as_37","reciprocity","treatment",40
"3368",16,1,30,1289,0,"md_as_37","reciprocity","treatment",20
"3369",16,1,31,1466,1,"md_as_37","reciprocity","treatment",380
"3370",16,1,32,1398,0,"md_as_37","reciprocity","treatment",340
"3371",16,1,33,1538,0,"md_as_37","reciprocity","treatment",360
"3372",16,1,34,1476,0,"md_as_37","reciprocity","treatment",160
"3373",16,2,1,1579,1,"md_as_37","reciprocity","treatment",100
"3374",16,2,2,1029,1,"md_as_37","reciprocity","treatment",320
"3375",16,2,3,1383,1,"md_as_37","reciprocity","treatment",360
"3376",16,2,4,1595,1,"md_as_37","reciprocity","treatment",180
"3377",16,2,5,2129,0,"md_as_37","reciprocity","treatment",60
"3378",16,2,6,985,1,"md_as_37","reciprocity","treatment",240
"3379",16,2,7,991,1,"md_as_37","reciprocity","treatment",360
"3380",16,2,8,1749,1,"md_as_37","reciprocity","treatment",160
"3381",16,2,9,1827,1,"md_as_37","reciprocity","treatment",340
"3382",16,2,10,1632,1,"md_as_37","reciprocity","treatment",300
"3383",16,2,11,1778,0,"md_as_37","reciprocity","treatment",100
"3384",16,2,12,1400,1,"md_as_37","reciprocity","treatment",180
"3385",16,2,13,1300,1,"md_as_37","reciprocity","treatment",60
"3386",16,2,14,1488,1,"md_as_37","reciprocity","treatment",380
"3387",16,2,15,2300,0,"md_as_37","reciprocity","treatment",120
"3388",16,2,16,1520,1,"md_as_37","reciprocity","treatment",20
"3389",16,2,17,1819,0,"md_as_37","reciprocity","treatment",280
"3390",16,2,18,2059,1,"md_as_37","reciprocity","treatment",220
"3391",16,2,19,990,1,"md_as_37","reciprocity","treatment",280
"3392",16,2,20,1576,1,"md_as_37","reciprocity","treatment",380
"3393",16,2,21,1294,0,"md_as_37","reciprocity","treatment",380
"3394",16,2,22,1918,0,"md_as_37","reciprocity","treatment",40
"3395",16,2,23,2035,1,"md_as_37","reciprocity","treatment",320
"3396",16,2,24,1704,1,"md_as_37","reciprocity","treatment",360
"3397",16,2,25,1854,0,"md_as_37","reciprocity","treatment",120
"3398",16,2,26,2898,1,"md_as_37","reciprocity","treatment",240
"3399",16,2,27,1499,1,"md_as_37","reciprocity","treatment",300
"3400",16,2,28,1411,1,"md_as_37","reciprocity","treatment",220
"3401",16,2,29,1345,0,"md_as_37","reciprocity","treatment",40
"3402",16,2,30,2038,0,"md_as_37","reciprocity","treatment",20
"3403",16,2,31,1333,1,"md_as_37","reciprocity","treatment",380
"3404",16,2,32,1312,1,"md_as_37","reciprocity","treatment",340
"3405",16,2,33,2483,1,"md_as_37","reciprocity","treatment",360
"3406",16,2,34,1699,0,"md_as_37","reciprocity","treatment",160
"3407",16,3,1,1213,0,"md_as_37","reciprocity","treatment",340
"3408",16,3,2,1121,0,"md_as_37","reciprocity","treatment",360
"3409",16,3,3,1797,0,"md_as_37","reciprocity","treatment",360
"3410",16,3,4,1047,0,"md_as_37","reciprocity","treatment",100
"3411",16,3,5,1201,0,"md_as_37","reciprocity","treatment",220
"3412",16,3,6,1029,0,"md_as_37","reciprocity","treatment",320
"3413",16,3,7,846,0,"md_as_37","reciprocity","treatment",240
"3414",16,3,8,1130,0,"md_as_37","reciprocity","treatment",240
"3415",16,3,9,1302,0,"md_as_37","reciprocity","treatment",160
"3416",16,3,10,1160,0,"md_as_37","reciprocity","treatment",220
"3417",16,3,11,988,0,"md_as_37","reciprocity","treatment",60
"3418",16,3,12,1483,0,"md_as_37","reciprocity","treatment",380
"3419",16,3,13,1294,0,"md_as_37","reciprocity","treatment",380
"3420",16,3,14,1147,0,"md_as_37","reciprocity","treatment",100
"3421",16,3,15,1694,0,"md_as_37","reciprocity","treatment",340
"3422",16,3,16,996,0,"md_as_37","reciprocity","treatment",360
"3423",16,3,17,766,0,"md_as_37","reciprocity","treatment",20
"3424",16,3,18,1043,0,"md_as_37","reciprocity","treatment",320
"3425",16,3,19,1106,0,"md_as_37","reciprocity","treatment",180
"3426",16,3,20,917,0,"md_as_37","reciprocity","treatment",300
"3427",16,3,21,1288,0,"md_as_37","reciprocity","treatment",280
"3428",16,3,22,742,0,"md_as_37","reciprocity","treatment",280
"3429",16,3,23,1254,0,"md_as_37","reciprocity","treatment",160
"3430",16,3,24,859,0,"md_as_37","reciprocity","treatment",120
"3431",16,3,25,1206,0,"md_as_37","reciprocity","treatment",360
"3432",16,3,26,1267,0,"md_as_37","reciprocity","treatment",380
"3433",16,3,27,765,0,"md_as_37","reciprocity","treatment",40
"3434",16,3,28,998,0,"md_as_37","reciprocity","treatment",120
"3435",16,3,29,927,0,"md_as_37","reciprocity","treatment",20
"3436",16,3,30,1221,0,"md_as_37","reciprocity","treatment",300
"3437",16,3,31,1625,0,"md_as_37","reciprocity","treatment",380
"3438",16,3,32,853,0,"md_as_37","reciprocity","treatment",40
"3439",16,3,33,1009,0,"md_as_37","reciprocity","treatment",180
"3440",16,3,34,847,0,"md_as_37","reciprocity","treatment",60
"3441",17,1,1,2099,1,"md_as_38","reciprocity","treatment",240
"3442",17,1,2,2531,1,"md_as_38","reciprocity","treatment",320
"3443",17,1,3,1875,1,"md_as_38","reciprocity","treatment",240
"3444",17,1,4,1785,1,"md_as_38","reciprocity","treatment",360
"3445",17,1,5,3474,1,"md_as_38","reciprocity","treatment",20
"3446",17,1,6,1795,1,"md_as_38","reciprocity","treatment",100
"3447",17,1,7,3066,1,"md_as_38","reciprocity","treatment",160
"3448",17,1,8,1777,1,"md_as_38","reciprocity","treatment",280
"3449",17,1,9,2266,1,"md_as_38","reciprocity","treatment",120
"3450",17,1,10,2653,1,"md_as_38","reciprocity","treatment",300
"3451",17,1,11,2882,0,"md_as_38","reciprocity","treatment",40
"3452",17,1,14,1513,1,"md_as_38","reciprocity","treatment",320
"3453",17,1,15,2738,0,"md_as_38","reciprocity","treatment",120
"3454",17,1,16,1435,0,"md_as_38","reciprocity","treatment",380
"3455",17,1,17,1217,1,"md_as_38","reciprocity","treatment",380
"3456",17,1,18,1309,1,"md_as_38","reciprocity","treatment",360
"3457",17,1,19,1549,1,"md_as_38","reciprocity","treatment",160
"3458",17,1,20,2205,1,"md_as_38","reciprocity","treatment",100
"3459",17,1,21,1573,1,"md_as_38","reciprocity","treatment",340
"3460",17,1,22,1630,1,"md_as_38","reciprocity","treatment",380
"3461",17,1,23,1229,1,"md_as_38","reciprocity","treatment",360
"3462",17,1,24,2945,0,"md_as_38","reciprocity","treatment",60
"3463",17,1,25,3277,1,"md_as_38","reciprocity","treatment",300
"3464",17,1,26,1898,1,"md_as_38","reciprocity","treatment",280
"3465",17,1,27,3430,0,"md_as_38","reciprocity","treatment",40
"3466",17,1,28,2518,1,"md_as_38","reciprocity","treatment",180
"3467",17,1,29,1371,1,"md_as_38","reciprocity","treatment",220
"3468",17,1,30,3057,1,"md_as_38","reciprocity","treatment",60
"3469",17,1,31,1366,1,"md_as_38","reciprocity","treatment",340
"3470",17,1,32,1682,1,"md_as_38","reciprocity","treatment",360
"3471",17,1,33,2046,1,"md_as_38","reciprocity","treatment",180
"3472",17,1,34,2403,1,"md_as_38","reciprocity","treatment",220
"3473",17,2,1,1399,1,"md_as_38","reciprocity","treatment",240
"3474",17,2,2,1283,1,"md_as_38","reciprocity","treatment",320
"3475",17,2,3,1356,1,"md_as_38","reciprocity","treatment",240
"3476",17,2,4,1010,1,"md_as_38","reciprocity","treatment",360
"3477",17,2,5,2095,0,"md_as_38","reciprocity","treatment",20
"3478",17,2,6,1321,1,"md_as_38","reciprocity","treatment",100
"3479",17,2,7,1400,1,"md_as_38","reciprocity","treatment",160
"3480",17,2,8,1038,1,"md_as_38","reciprocity","treatment",280
"3481",17,2,9,1318,1,"md_as_38","reciprocity","treatment",120
"3482",17,2,10,1794,1,"md_as_38","reciprocity","treatment",300
"3483",17,2,11,1853,0,"md_as_38","reciprocity","treatment",40
"3484",17,2,12,1685,0,"md_as_38","reciprocity","treatment",20
"3485",17,2,13,2093,1,"md_as_38","reciprocity","treatment",380
"3486",17,2,14,1338,1,"md_as_38","reciprocity","treatment",320
"3487",17,2,15,1651,1,"md_as_38","reciprocity","treatment",120
"3488",17,2,16,1298,0,"md_as_38","reciprocity","treatment",380
"3489",17,2,17,1458,1,"md_as_38","reciprocity","treatment",380
"3490",17,2,18,1102,1,"md_as_38","reciprocity","treatment",360
"3491",17,2,19,1717,1,"md_as_38","reciprocity","treatment",160
"3492",17,2,20,3390,1,"md_as_38","reciprocity","treatment",100
"3493",17,2,21,1444,1,"md_as_38","reciprocity","treatment",340
"3494",17,2,22,1125,1,"md_as_38","reciprocity","treatment",380
"3495",17,2,23,1115,1,"md_as_38","reciprocity","treatment",360
"3496",17,2,24,1597,0,"md_as_38","reciprocity","treatment",60
"3497",17,2,25,1381,1,"md_as_38","reciprocity","treatment",300
"3498",17,2,26,969,1,"md_as_38","reciprocity","treatment",280
"3499",17,2,27,2782,0,"md_as_38","reciprocity","treatment",40
"3500",17,2,28,1214,1,"md_as_38","reciprocity","treatment",180
"3501",17,2,29,1087,1,"md_as_38","reciprocity","treatment",220
"3502",17,2,30,1791,1,"md_as_38","reciprocity","treatment",60
"3503",17,2,31,1266,1,"md_as_38","reciprocity","treatment",340
"3504",17,2,32,813,1,"md_as_38","reciprocity","treatment",360
"3505",17,2,33,1000,1,"md_as_38","reciprocity","treatment",180
"3506",17,2,34,1119,1,"md_as_38","reciprocity","treatment",220
"3507",17,3,1,2641,0,"md_as_38","reciprocity","treatment",60
"3508",17,3,2,1211,1,"md_as_38","reciprocity","treatment",280
"3509",17,3,3,1511,1,"md_as_38","reciprocity","treatment",120
"3510",17,3,4,1490,1,"md_as_38","reciprocity","treatment",240
"3511",17,3,5,1491,1,"md_as_38","reciprocity","treatment",380
"3512",17,3,6,897,1,"md_as_38","reciprocity","treatment",280
"3513",17,3,7,948,1,"md_as_38","reciprocity","treatment",360
"3514",17,3,8,1457,1,"md_as_38","reciprocity","treatment",120
